p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0	-2.34477337631187	0.092	0.793	0	13	Cx3cr1
0	-2.38091448160993	0.469	0.953	0	13	Hexb
0	-2.41578948123893	0.902	0.998	0	13	Cst3
0	-2.53645754333502	0.416	0.992	0	13	Ctss
0	-2.63368483440479	0.231	0.976	0	13	Lgmn
0	-2.88701007277157	0.263	0.933	0	13	C1qc
0	-2.94257848940314	0.334	0.944	0	13	C1qb
0	-3.00058268531456	0.45	0.933	0	13	Apoe
0	-3.00557323860651	0.293	0.93	0	13	C1qa
5.08998325523058e-307	0.754467106530765	0.834	0.763	1.51676411022616e-302	13	Myl12b
5.14795139591955e-306	1.10613067691612	0.678	0.441	1.53403803647007e-301	13	Snx20
3.32123881159695e-304	-0.787013105519491	0.021	0.511	9.89695953467775e-300	13	Nrip1
8.54586213495847e-303	-0.772316083477704	0.025	0.515	2.54658145759628e-298	13	Hpgd
2.74680788554639e-301	-0.806786301803497	0.034	0.524	8.18521281813968e-297	13	Frmd4a
2.18001748254208e-300	1.0402967095655	0.846	0.721	6.49623409622714e-296	13	Neat1
3.19103658033565e-297	-1.12153503848953	0.249	0.729	9.50896990574221e-293	13	Atf3
1.78913401201331e-295	-0.726242629520394	0.214	0.731	5.33144044239847e-291	13	Ppp1r15a
1.11988395615428e-294	1.01329578657907	0.684	0.445	3.33714220094414e-290	13	Trib1
4.53432429812746e-294	-0.730038815191308	0.023	0.503	1.351183297599e-289	13	Ctsf
2.99367599849228e-293	-0.746023474612955	0.029	0.511	8.92085510790714e-289	13	Phgdh
2.87269897175746e-292	-0.856674678483717	0.408	0.814	8.56035566594005e-288	13	Qk
1.27607741774956e-291	0.739003260832277	0.797	0.583	3.80258309715192e-287	13	Prdx6
6.95437780806391e-291	-0.756883213843234	0.058	0.542	2.07233504302496e-286	13	Pde3b
2.89509148242891e-290	-0.764943565755153	0.257	0.719	8.62708310848991e-286	13	Scamp2
4.64633768128023e-289	-0.824061784314996	0.035	0.515	1.3845621656447e-284	13	Pmp22
1.4173932111154e-288	-0.730473049596508	0.097	0.583	4.22369002980279e-284	13	Golm1
2.31592803156214e-285	-1.60752032230595	0.062	0.543	6.90123394125201e-281	13	Crip1
8.70685818431183e-285	0.852758477262677	0.812	0.709	2.59455667034308e-280	13	Ptprc
2.33159773309723e-284	0.729024563698741	0.388	0.122	6.94792808485643e-280	13	Alcam
2.65399577788849e-284	-0.756015826285901	0.039	0.514	7.90864201852991e-280	13	Ecscr
8.94303930853305e-284	1.01505499582064	0.711	0.534	2.66493628354976e-279	13	Zyx
8.04303812735247e-282	0.966278486407252	0.721	0.531	2.39674493156976e-277	13	Rbms1
2.60210284731581e-280	0.806373880455298	0.838	0.764	7.7540062747164e-276	13	Litaf
2.63477963035653e-279	-0.714625095051097	0.22	0.703	7.85137982049944e-275	13	Tgfbr1
4.09671235555611e-279	-0.841193286295501	0.686	0.914	1.22077931483217e-274	13	Cd63
4.88591156324531e-279	1.22550919663812	0.61	0.366	1.45595278673147e-274	13	N4bp1
3.13473785933111e-278	-1.57870494922551	0.557	0.849	9.34120534702079e-274	13	Jun
2.24727271281704e-277	0.996773662377739	0.56	0.29	6.69664795692348e-273	13	Ckap4
5.05952964813999e-277	1.02073108145044	0.662	0.436	1.50768923984923e-272	13	Clec5a
1.06359706941721e-268	0.707541346372876	0.96	0.934	3.16941290715636e-264	13	Cd9
1.02379011683551e-263	0.831003893195627	0.504	0.235	3.05079216915812e-259	13	Atp11b
1.21394846696628e-263	0.948482548562112	0.593	0.356	3.61744503671281e-259	13	Mbd2
8.37136663324259e-263	0.88219153253204	0.482	0.214	2.49458354303996e-258	13	Klhdc4
2.32100259510432e-262	0.871799595782203	0.406	0.149	6.91635563315137e-258	13	Pik3ap1
2.34384412233822e-261	0.773106491916643	0.467	0.199	6.98442110015566e-257	13	Iqsec1
8.69650996187093e-259	0.698496480162359	0.428	0.164	2.59147300353792e-254	13	Ptpn12
2.51273179627545e-257	0.981470190449715	0.641	0.422	7.48768947972121e-253	13	Il17ra
9.5263630208986e-256	-0.82032466136774	0.181	0.639	2.83876091659757e-251	13	Anxa5
2.04052141241729e-255	0.899797625074163	0.365	0.119	6.08054975686228e-251	13	Igfbp6
4.15583270888601e-255	-1.20339128341868	0.028	0.464	1.23839658892094e-250	13	Crybb1
3.70210285330559e-251	-1.02389188574705	0.056	0.495	1.10318962925653e-246	13	Lpl
6.8665303408723e-250	-0.737519121718799	0.448	0.858	2.04615737627654e-245	13	Hsp90aa1
7.21429874879277e-250	0.923055844792466	0.555	0.296	2.14978888415276e-245	13	Gcnt2
1.852679750991e-249	-0.750249546584127	0.015	0.445	5.52080038997809e-245	13	Lag3
1.97542075663534e-249	0.910109863577565	0.58	0.319	5.88655631269764e-245	13	Fosl2
1.13883813012292e-247	1.08021278163097	0.571	0.328	3.39362374395328e-243	13	Ets2
8.58852181364376e-247	-0.7020467378865	0.152	0.602	2.5592936152477e-242	13	mt-Nd4l
1.54458643184935e-246	0.736933676329037	0.452	0.192	4.60271310826787e-242	13	Mir142hg
9.06554380381078e-244	0.744382090367528	0.43	0.177	2.70144139809757e-239	13	Qsox1
5.46112053254414e-243	0.754304215421656	0.396	0.149	1.62735930749283e-238	13	Fmnl2
3.12032086393006e-238	1.05350922975967	0.831	0.827	9.29824414242517e-234	13	Plek
1.24951464377994e-237	0.895159421976629	0.812	0.766	3.72342868699986e-233	13	Itgam
3.90404885507868e-237	0.845714823620311	0.7	0.574	1.1633675183249e-232	13	Cap1
1.00787978550725e-236	-1.69414436014209	0.217	0.626	3.00338097283307e-232	13	Ccl12
3.00351238435982e-233	-0.935267731474	0.086	0.517	8.95016655415382e-229	13	Rgs1
6.30220369570709e-231	-1.06690023243251	0.653	0.952	1.87799367928376e-226	13	Rpl13a
1.48943486089095e-228	-0.996444646315554	0.327	0.774	4.43836694196893e-224	13	Tmsb10
2.8762627873056e-222	-0.870179271065918	0.095	0.521	8.57097547989196e-218	13	Dab2
9.866635416973e-222	-0.755802377695692	0.021	0.419	2.94015868790378e-217	13	Sox4
1.40727326432919e-216	1.05128678622582	0.466	0.207	4.19353360037455e-212	13	Hcar2
1.76225545342713e-214	0.801494685614825	0.642	0.455	5.25134502566751e-210	13	Slc9a3r1
4.85806480437187e-214	0.735595029530736	0.491	0.247	1.44765473105477e-209	13	Carhsp1
6.641181364172e-213	0.915094401041524	0.711	0.596	1.97900563470962e-208	13	Prr13
1.89763177498995e-212	-0.839049010238867	0.068	0.476	5.65475292629254e-208	13	Sdc4
1.39315508300246e-211	0.865621931968184	0.626	0.419	4.15146283183902e-207	13	Samhd1
4.58046624390928e-211	0.921573355867005	0.675	0.519	1.36493313602253e-206	13	Ddx6
6.42227816163905e-208	1.08643510220098	0.725	0.585	1.91377466938682e-203	13	Pim1
2.12641823960281e-206	0.885173477558199	0.585	0.388	6.33651371219241e-202	13	Baz2b
9.47911084790346e-206	-0.875229607352732	0.515	0.743	2.82468024156675e-201	13	Xist
4.71721423621481e-204	-1.05627970354312	0.256	0.691	1.40568267024965e-199	13	Hmox1
9.97704441403295e-202	0.705840872096171	0.39	0.164	2.97305946493768e-197	13	Tlr4
1.05108897378092e-201	-0.866858258729896	0.071	0.464	3.13214003296976e-197	13	Stmn1
4.72303676400388e-199	0.835526208364004	0.571	0.332	1.40741772530552e-194	13	Gsn
2.74070511690719e-197	0.696898587180446	0.771	0.736	8.16702717787173e-193	13	Rhog
4.37257715632171e-194	0.837065137910732	0.594	0.42	1.30298426681231e-189	13	Syk
1.25087276521201e-192	0.712464422102132	0.41	0.183	3.72747575305527e-188	13	Lbr
2.25352134198729e-189	0.921562978652261	0.471	0.252	6.71526824698792e-185	13	Rnasel
3.954637433942e-184	0.759728069770185	0.603	0.431	1.17844240894038e-179	13	Fmnl1
3.48391093132229e-183	0.824548447649082	0.638	0.515	1.03817061842473e-178	13	Rab8b
1.47082056022739e-182	0.862470874458941	0.525	0.291	4.38289818742161e-178	13	Cyp4f18
3.02660140796178e-179	0.883549149652468	0.662	0.546	9.01896953558529e-175	13	Csf2rb
6.48784413897898e-179	3.14537829908733	0.231	0.065	1.93331267497435e-174	13	Camp
1.80922448507977e-177	0.761391004615515	0.737	0.686	5.3913080430892e-173	13	App
3.51227593876195e-175	0.738508954331072	0.491	0.284	1.04662310699167e-170	13	Cast
2.32153557335816e-170	0.722847154239162	0.561	0.382	6.91794385505e-166	13	Gnai3
2.0800718362942e-169	1.96267180099835	0.13	0.024	6.19840606497309e-165	13	Stfa2
1.33047324345774e-167	0.812032914330198	0.733	0.658	3.96467721817971e-163	13	Cox17
5.2685289247488e-160	-1.12676568422227	0.107	0.439	1.5699689342859e-155	13	Fn1
6.98951739835327e-160	0.806081981544779	0.639	0.534	2.08280628953529e-155	13	Ndel1
5.74533321743032e-158	0.740610210080623	0.496	0.311	1.71205184546206e-153	13	Rnf11
8.05452369916523e-158	0.7387219958613	0.666	0.576	2.40016751711425e-153	13	Snx18
6.78648445790962e-157	0.709831470305551	0.526	0.346	2.02230450361249e-152	13	Rassf5
1.53890176532163e-156	0.693243505786133	0.736	0.708	4.58577337048192e-152	13	Ptbp3
6.42896942122084e-154	-0.996595547206586	0.053	0.376	1.9157685978296e-149	13	Apoc1
1.58898418570351e-153	-1.33049694038629	0.179	0.514	4.73501397497789e-149	13	Ccl2
1.32132825164137e-152	0.845360842477248	0.701	0.706	3.93742605706611e-148	13	Dstn
3.94660305755194e-149	0.743532119822802	0.61	0.504	1.1760482451199e-144	13	Lasp1
5.09923717121846e-149	-1.8744901081796	0.091	0.429	1.51952168465139e-144	13	Cd74
4.42313332499837e-148	0.789442485749574	0.561	0.414	1.31804949951626e-143	13	Nsd3
1.27298031383104e-147	0.756592318741271	0.571	0.412	3.79335403718512e-143	13	Hcst
2.48940492285311e-147	0.988682846743137	0.651	0.606	7.41817772960997e-143	13	Xbp1
1.93951958037658e-146	0.703573408714378	0.486	0.304	5.77957439756417e-142	13	Tle3
8.8806537047501e-144	0.774597863982484	0.517	0.308	2.64634599747848e-139	13	Pla2g7
6.51218626371979e-143	0.714714824248931	0.458	0.27	1.94056638472586e-138	13	Arrdc4
5.7081519041225e-142	-0.883304664806945	0.015	0.303	1.70097218590947e-137	13	Ms4a7
4.1995709077748e-139	0.950884781898334	0.586	0.473	1.25143013480781e-134	13	Entpd1
4.44884133378389e-137	0.784066300994351	0.511	0.36	1.32571022905426e-132	13	Il13ra1
8.73220409698544e-135	-0.859464346335491	0.594	0.898	2.60210949886069e-130	13	Lyz2
6.1630739973969e-133	0.696399476691299	0.672	0.621	1.8365344204843e-128	13	Tax1bp1
3.84312819340864e-132	1.1187555585988	0.414	0.229	1.14521377035384e-127	13	Csf1
4.47526287484151e-131	0.714580976807738	0.467	0.283	1.33358358407402e-126	13	Ezr
2.31844926636072e-129	0.797322995217125	0.61	0.521	6.9087469688283e-125	13	Mapkapk2
9.04543461225146e-129	-0.761048971987887	0.073	0.363	2.69544906010481e-124	13	Msr1
3.2537005490599e-128	-1.50422916691255	0.058	0.343	9.6957022661436e-124	13	Pf4
1.61845926975122e-123	0.736085356276958	0.481	0.287	4.82284677793167e-119	13	Tgm2
2.81158372717482e-123	0.741315066916238	0.474	0.321	8.37823834860823e-119	13	Tet2
8.81443396234203e-120	0.748865350263827	0.596	0.519	2.6266131764383e-115	13	Chd7
2.75707239174624e-116	0.706038031956418	0.545	0.435	8.21580002016463e-112	13	Alas1
2.55359741688094e-111	0.702071781439271	0.494	0.364	7.60946494256352e-107	13	Dhrs7
6.31804215514965e-109	-0.942851901382797	0.039	0.285	1.88271338181304e-104	13	S100a4
9.30320894788544e-108	0.793293473411266	0.56	0.477	2.77226323438038e-103	13	Smox
1.06472274170305e-107	-1.66823675442932	0.03	0.271	3.17276729800092e-103	13	Gpnmb
8.61833192626016e-102	0.827384369395103	0.324	0.169	2.56817673070627e-97	13	Fgl2
3.61753176032969e-100	-1.04655294616839	0.5	0.667	1.07798828926064e-95	13	Egr1
1.92631883911301e-89	1.00592763648424	0.711	0.809	5.74023750867287e-85	13	Basp1
1.68094360883022e-86	-0.743204661481097	0.015	0.211	5.00904385995316e-82	13	Mrc1
7.98725613366655e-75	-0.856119964972255	0.141	0.356	2.3801224552713e-70	13	S100a10
3.98410851446137e-71	-1.45032635726771	0.373	0.593	1.18722449622434e-66	13	Fabp5
2.30082738965851e-70	1.7892596368177	0.114	0.035	6.85623553844338e-66	13	Stfa3
1.30927059371381e-64	0.695253963888091	0.325	0.192	3.90149544220778e-60	13	Isg15
1.03899135214514e-63	-1.27036349206927	0.028	0.192	3.0960903302573e-59	13	H2-Ab1
5.33353969523342e-63	0.76879451465702	0.442	0.367	1.58934149378261e-58	13	Bcl2l11
9.16143372866081e-58	0.69714611685069	0.572	0.546	2.73001563680364e-53	13	Dennd4a
1.16714137994866e-53	-0.994347437869096	0.055	0.206	3.477964598109e-49	13	Ccl7
5.62313987976514e-51	-0.866912076549502	0.126	0.297	1.67563945277122e-46	13	Hspa1a
8.00263268254044e-50	-1.56941750760704	0.041	0.177	2.38470451307023e-45	13	Arg1
9.58496809412897e-32	2.61143255217711	0.137	0.071	2.85622464236949e-27	13	Stfa1
1.75106641843086e-31	-1.18627228781738	0.016	0.102	5.21800282028211e-27	13	H2-Aa
1.6742757687002e-23	0.715368767775572	0.469	0.487	4.98917436314974e-19	13	Nlrp3
2.27507199547627e-05	-1.27094590518483	0.755	0.723	0.677948703931973	13	Spp1
0	2.13130309473531	0.88	0.178	0	14	Isg15
0	1.629983109931	0.493	0.031	0	14	Rsad2
0	1.60150570633023	0.822	0.128	0	14	Irf7
0	1.54009981198103	0.939	0.559	0	14	Ifitm3
0	1.52788300490652	0.66	0.039	0	14	Ifit3
0	1.38623519681896	0.519	0.127	0	14	Ms4a4c
0	1.36073382971633	0.876	0.327	0	14	Ifi204
0	1.24894136661931	0.451	0.025	0	14	Ifit1
0	1.16153182387091	0.788	0.146	0	14	Rtp4
0	1.126062435689	0.949	0.723	0	14	Bst2
0	1.12494093664653	0.717	0.141	0	14	Phf11b
0	1.08429230324169	0.591	0.081	0	14	Ifi211
0	1.07467471818278	0.68	0.129	0	14	Zbp1
0	1.03350960155918	0.597	0.134	0	14	Slfn5
0	0.984008025264181	0.569	0.08	0	14	Ifi209
0	0.98365026252045	0.685	0.083	0	14	Oasl2
0	0.942589400537095	0.436	0.025	0	14	Ifit2
0	0.935762321237786	0.571	0.097	0	14	Phf11d
0	0.92591847545829	0.535	0.044	0	14	Usp18
0	0.917541873689068	0.85	0.547	0	14	Lgals3bp
0	0.894047208861686	0.994	0.915	0	14	Ly6e
0	0.883541088837656	0.796	0.393	0	14	Trim30a
0	0.845554978286164	0.939	0.767	0	14	Fcgr1
0	0.809104113436291	0.664	0.271	0	14	Stat1
0	0.807105673627811	0.671	0.164	0	14	Xaf1
0	0.781916523221773	0.672	0.294	0	14	Tor3a
0	0.768743748337032	0.602	0.182	0	14	Rnf213
0	0.743274125052441	0.4	0.015	0	14	Ifi206
0	0.731359088999948	0.723	0.323	0	14	Ifi35
0	0.723157522789704	0.365	0.063	0	14	Gbp2
0	0.699682078974538	0.346	0.016	0	14	Oasl1
5.09182788122512e-306	0.842992123581969	0.677	0.32	1.51731379032627e-301	14	Ifi207
1.35158453487663e-285	0.723512974141004	0.544	0.223	4.02758675547887e-281	14	Parp14
7.72459924592149e-258	1.27833532510819	0.755	0.438	2.30185332929215e-253	14	Ifi27l2a
1.0578117109494e-247	0.823220877580357	0.313	0.083	3.15217311745812e-243	14	Ifi203
4.75799448449825e-172	0.705381430007645	0.668	0.418	1.41783477643563e-167	14	Samhd1
1.96244974210787e-161	2.14853565057816	0.226	0.061	5.84790398650723e-157	14	Ccl5
6.99788787696519e-156	0.696681994119617	0.298	0.105	2.08530060845686e-151	14	Mndal
6.6012514020674e-108	1.58960484016573	0.389	0.192	1.96710690530207e-103	14	Cxcl10
2.15545451388383e-107	1.31655619492564	0.325	0.14	6.42303890592242e-103	14	Plac8
1.12617223135102e-104	0.898784508571103	0.767	0.612	3.35588063220292e-100	14	Ccl12
9.60926429255075e-70	0.841335576697005	0.673	0.5	2.8634646665372e-65	14	Ccl2
2.02613175185643e-52	0.800884930189398	0.829	0.737	6.03767000735699e-48	14	Ccl4
1.25570572481877e-33	0.984679437156844	0.309	0.199	3.74187748938744e-29	14	Ccl7
0.00509973480888941	-2.36869845167735	0.357	0.323	1	14	S100a9
0.00578466512052331	-2.05457578544214	0.444	0.409	1	14	S100a8
0	3.89842082556983	0.966	0.173	0	15	H2-Ab1
0	3.89614330716655	0.969	0.083	0	15	H2-Aa
0	3.86979854711578	0.994	0.409	0	15	Cd74
0	3.80777249032962	0.961	0.069	0	15	H2-Eb1
0	2.23338053664266	0.642	0.119	0	15	Ifitm1
0	2.12908027777705	0.156	0.002	0	15	Ccl17
0	1.79561274749896	0.993	0.521	0	15	Crip1
0	1.69530792803079	0.938	0.45	0	15	H2-DMb1
0	1.53733875030466	0.595	0.007	0	15	Klrd1
0	1.5302890748112	0.839	0.122	0	15	Plbd1
0	1.48056221761481	0.364	0.002	0	15	Cd209a
0	1.46424011157593	0.881	0.142	0	15	Napsa
0	1.44898330195374	0.955	0.561	0	15	Ifitm3
0	1.44097518302727	0.963	0.644	0	15	H2-DMa
0	1.42442613545132	0.953	0.564	0	15	Ifitm2
0	1.38064948420291	0.962	0.582	0	15	Lsp1
0	1.30232374449584	0.614	0.136	0	15	Plac8
0	1.2700042980034	0.742	0.269	0	15	S100a4
0	1.18990512191583	0.993	0.757	0	15	Tmsb10
0	1.18871641392515	0.568	0.058	0	15	H2-DMb2
0	1.18327623315601	0.846	0.397	0	15	Il1b
0	1.14859532917816	0.943	0.734	0	15	Gm2a
0	1.13801311513843	0.744	0.25	0	15	Cfp
0	1.11113493256798	0.97	0.62	0	15	Fxyd5
0	1.09970978006645	0.798	0.148	0	15	Cytip
0	1.0957760900832	0.558	0.087	0	15	Ccnd2
0	1.04975203757586	0.731	0.218	0	15	Bhlhe40
0	1.02762850863256	0.638	0.158	0	15	H2-Oa
0	1.02638142340887	0.601	0.021	0	15	Gpr171
0	1.00218177428682	0.38	0.019	0	15	Tnip3
0	0.987586379080858	0.975	0.391	0	15	S100a11
0	0.981115791175738	0.683	0.061	0	15	Itgb7
0	0.93711852214646	0.536	0.04	0	15	Traf1
0	0.912612753831739	0.985	0.926	0	15	Atox1
0	0.88057059513314	0.716	0.208	0	15	Cnn2
0	0.866951980342626	0.134	0.005	0	15	Ccr7
0	0.861490995103221	0.991	0.942	0	15	Cd52
0	0.84752656532209	0.125	0.004	0	15	Ccl22
0	0.843464299741059	0.373	0.049	0	15	Clec10a
0	0.833824493213242	0.979	0.897	0	15	Sub1
0	0.760845975348637	0.593	0.121	0	15	Ccr2
0	0.755725458068555	0.175	0.001	0	15	Cd7
0	0.749531159910249	0.489	0.064	0	15	Il1r2
0	0.745484140559344	0.494	0.083	0	15	Nr4a2
0	0.741664299896835	0.524	0.083	0	15	Avpi1
0	0.727558590056392	0.538	0.136	0	15	Plscr1
0	-0.972709271471955	0.401	0.875	0	15	Anxa3
0	-0.996673820319957	0.514	0.967	0	15	Fcgr3
0	-1.29776813414279	0.767	0.959	0	15	Lgmn
0	-1.30574960270505	0.568	0.957	0	15	Ctsl
0	-1.32623520306085	0.535	0.915	0	15	Cd63
0	-1.39194574945762	0.5	0.917	0	15	Trem2
0	-1.40549276775346	0.92	0.985	0	15	Ctsb
0	-1.4361677707652	0.827	0.942	0	15	Hexb
0	-1.65290861786118	0.65	0.92	0	15	C1qc
0	-1.6828596779991	0.692	0.932	0	15	C1qb
0	-1.71462963001032	0.642	0.918	0	15	C1qa
0	-1.78921471037465	0.9	0.991	0	15	Ctsd
3.83448188612233e-304	1.53024737238539	0.58	0.183	1.14263725724559e-299	15	AA467197
1.03006017229782e-294	-1.49320029088908	0.462	0.842	3.06947630743027e-290	15	Cd81
1.99156818586105e-292	0.93514479323073	0.93	0.725	5.93467403704736e-288	15	Syngr2
1.44918326467412e-289	-0.891526382659997	0.829	0.96	4.31842121040242e-285	15	Grn
2.9813392197429e-287	0.795718375308986	0.929	0.795	8.88409274091187e-283	15	Psmb8
3.37487423926339e-280	-0.968012753998953	0.295	0.786	1.0056787745581e-275	15	Rnase4
5.33905627788824e-273	-1.27462933592877	0.312	0.78	1.59098538024792e-268	15	Olfml3
1.11115887492418e-271	0.757963283770483	0.685	0.291	3.31114233138655e-267	15	Tspan13
1.20270350454592e-270	-1.24419607775078	0.375	0.816	3.58393617319639e-266	15	Fcrls
8.84524670299996e-263	-0.813217971607489	0.973	0.985	2.63579506502696e-258	15	Itm2b
8.90240145542224e-261	-1.13599666954191	0.548	0.89	2.65282660970127e-256	15	Csf1r
4.32723519456937e-252	-1.06568202727741	0.513	0.883	1.28947281562973e-247	15	Selenop
6.54259444266143e-249	-0.935909841394219	0.302	0.809	1.94962771796868e-244	15	Mafb
2.18335683541429e-244	-1.2560687531726	0.338	0.762	6.50618503385104e-240	15	Syngr1
3.27666005951136e-242	-0.944659802565717	0.385	0.821	9.7641193113379e-238	15	Itgb5
2.91352121907317e-241	-0.84039162952749	0.493	0.839	8.68200188071614e-237	15	Abhd12
3.24716935264389e-235	-0.842576498544085	0.293	0.751	9.67623995394352e-231	15	C3ar1
2.25984028020005e-226	0.80811496512339	0.868	0.584	6.73409805096813e-222	15	Pim1
3.72148481714216e-226	-0.813833657852726	0.639	0.916	1.10896526066019e-221	15	Lamp1
9.06976304674192e-223	-0.739580354487468	0.407	0.8	2.70269869029862e-218	15	Camk1
6.20498086003572e-220	-0.796076969721506	0.298	0.725	1.84902224648205e-215	15	Scoc
3.11148633258255e-215	-1.1899427010283	0.246	0.681	9.27191812246274e-211	15	Tmem119
4.62121955629214e-214	-0.957959867773091	0.349	0.78	1.37707721557949e-209	15	Timp2
2.1394657945647e-213	0.787238316778769	0.938	0.596	6.37539412122334e-209	15	Vim
2.26339837386227e-208	-1.46759738048785	0.398	0.766	6.74470081427219e-204	15	Sparc
4.15174877678088e-204	-0.842147574783774	0.476	0.815	1.23717961799294e-199	15	Glul
1.01426775490535e-202	-1.30619256530012	0.335	0.755	3.02241648284244e-198	15	Rhob
6.78143366197813e-202	-0.731392263887549	0.481	0.839	2.02079941693286e-197	15	Vsir
1.08708563840191e-200	0.735686716638985	0.828	0.496	3.23940649387386e-196	15	Nr4a1
3.73819850674279e-198	-0.906447212107457	0.322	0.733	1.11394577302429e-193	15	Ldhb
5.78318989428091e-197	0.734526234125349	0.635	0.289	1.72333275659677e-192	15	Pmaip1
1.05930361800814e-196	-0.742052749391203	0.762	0.911	3.15661885130245e-192	15	Hexa
3.85151112455843e-196	-1.12999545912475	0.397	0.781	1.14771180000717e-191	15	Cx3cr1
2.11952261746359e-194	-1.55229995185889	0.851	0.921	6.31596544777976e-190	15	Apoe
5.97686496426525e-192	-1.12459012870285	0.284	0.67	1.7810459907014e-187	15	Gpr34
4.19621728476622e-188	-0.774240430411874	0.59	0.868	1.25043078868748e-183	15	Trf
9.74898810943233e-186	-0.787130144757471	0.783	0.928	2.90510096672974e-181	15	Cd68
5.07428316493303e-182	-0.886086092453246	0.79	0.937	1.51208564031839e-177	15	Cd9
2.10664435735771e-181	-1.40613858675425	0.288	0.681	6.27758952049023e-177	15	P2ry12
3.07632855125862e-181	-0.959906073846394	0.273	0.653	9.16715144989555e-177	15	Serpine2
5.76397885432561e-178	-0.695003401111685	0.297	0.72	1.71760805880049e-173	15	Adgre1
2.53171023148914e-177	0.747618210838294	0.901	0.623	7.54424331881449e-173	15	Tagln2
1.04448937273261e-176	-0.978349024193215	0.237	0.62	3.1124738818059e-172	15	C5ar1
6.5212711585407e-173	-0.835435782057031	0.239	0.629	1.94327359253354e-168	15	Ptgs1
2.43258363721581e-166	0.769048935906773	0.431	0.151	7.24885598053938e-162	15	Tnfsf9
5.54763796820719e-164	-0.843692165974853	0.813	0.878	1.65314063814606e-159	15	Ly86
1.76822418467596e-163	-0.700148153927959	0.48	0.818	5.2691312479159e-159	15	Sirpa
1.07412665259919e-161	-0.753876897247491	0.342	0.723	3.20079001208033e-157	15	Hpgds
1.36094546667411e-160	-0.903129811134112	1	1	4.0554813961422e-156	15	Ftl1
1.06273677603208e-155	-0.849348646828361	0.368	0.701	3.16684931889801e-151	15	Sgk1
1.10355458691251e-146	-0.79696751958175	0.265	0.617	3.2884823135406e-142	15	Plxdc2
3.52498543087039e-145	0.768184298714184	0.672	0.346	1.05041040854507e-140	15	Bcl2a1d
2.88371303246145e-142	-0.793222612844783	0.247	0.64	8.59317646543187e-138	15	Maf
6.26669980773431e-142	-0.817152688418157	0.488	0.805	1.86741387570675e-137	15	Ier3
1.88205943492667e-140	-0.74171493546325	0.434	0.728	5.60834891013799e-136	15	Lpcat2
2.87746632231771e-139	-1.32921172541846	0.476	0.772	8.57456189387455e-135	15	Ccl3
5.13113429493141e-138	-0.754116824756426	0.678	0.862	1.52902670854661e-133	15	Serinc3
9.03330706213255e-136	-0.925557575141238	0.537	0.845	2.69183517144488e-131	15	Cd14
6.90865096555025e-135	-0.725011953793987	0.551	0.808	2.05870890122432e-130	15	Qk
2.22331757979671e-133	-0.767831444046129	0.595	0.858	6.62526405603622e-129	15	Marcks
5.20094386755229e-132	-0.71660648920871	0.225	0.566	1.54982926309191e-127	15	Slco2b1
3.12531160109566e-130	-0.821364037681829	0.362	0.663	9.31311604010496e-126	15	Ltc4s
3.91131438332935e-122	-0.809374250142707	0.207	0.526	1.16553257308831e-117	15	Gpr84
1.61104022750236e-117	-1.51370027500886	0.308	0.621	4.80073877393427e-113	15	Ccl12
1.40264983980486e-111	-1.04937727105568	0.391	0.684	4.1797562576345e-107	15	Hmox1
5.09486423257139e-96	-0.791577989909153	0.261	0.531	1.51821859266395e-91	15	Siglech
2.66369107529967e-91	-0.706668381716911	0.87	0.937	7.93753303528549e-87	15	mt-Nd2
2.66795860301197e-88	-0.994118332730362	0.197	0.457	7.95024984111536e-84	15	Crybb1
7.30489139994046e-83	-0.793829786586166	0.252	0.508	2.17678458826826e-78	15	Il1a
6.28167739319663e-81	-1.03426415227262	0.686	0.844	1.87187704639866e-76	15	Jun
3.18604445448291e-77	-1.00092587665792	0.444	0.665	9.49409386991362e-73	15	Klf2
2.05403435556061e-76	1.10450569492754	0.494	0.289	6.12081697613506e-72	15	Hspa1a
2.37258351530508e-75	-0.973646937041445	0.455	0.666	7.07006161725761e-71	15	Egr1
5.65965900183847e-74	-0.734873908481789	0.244	0.488	1.68652178595785e-69	15	Lpl
1.93883640753293e-66	-0.796292550534026	0.14	0.359	5.77753861080737e-62	15	Msr1
8.77949993253075e-59	-1.1620529587964	0.304	0.508	2.61620318489484e-54	15	Ccl2
1.64787341655841e-50	-1.23253933137684	0.613	0.741	4.9104979940024e-46	15	Ccl4
3.04360872733294e-49	-0.715491416363062	0.639	0.748	9.06964964657943e-45	15	Plin2
7.36012739081099e-46	-0.760648903157164	0.332	0.508	2.19324436118777e-41	15	Tnf
2.02034916325155e-35	-1.33338723237631	0.176	0.325	6.0204384715733e-31	15	Thbs1
2.17226748277109e-31	-1.37015355897528	0.898	0.889	6.47313987190957e-27	15	Lyz2
1.40763392294348e-25	-1.09632089911974	0.045	0.152	4.19460832697927e-21	15	Chil3
1.02443618123268e-18	-0.713033697832097	0.093	0.185	3.05271737645528e-14	15	Atp6v0c
2.25698095574241e-15	-1.45220384616941	0.187	0.266	6.7255775500168e-11	15	Gpnmb
2.95704810695584e-15	-0.96925332886001	0.241	0.337	8.8117076539177e-11	15	Pf4
2.01515488944252e-14	0.763174108915219	0.119	0.065	6.00496005504977e-10	15	Ccl5
